ID_Pedido,ID_Cliente,Nombre_Cliente,Email_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,Fecha_Pedido,Ciudad_Envio,Pais_Envio
2648,41801,  Patricia Álvarez Parra ,carlos30@example.com,PROD-001,Laptop Pro,Tecnología,3,1124.47,2024-11-23,Cali,Colombia
2306,12302,Moisés Moreno,feliperodriguez@example.org,PROD-001,Laptop Pro,tecnología,4,"613,3",2023-12-27,Cali,Colombia
2980,15209,Fernanda Claudia Vargas Hurtado,montoyaerika@example.org,PROD-005,Silla de Oficina,Mobiliario,5,1151.21,2023-09-30,Bogota,Colombia
1928,45958,Hernán Fajardo,narvaezandres@example.com,PROD-004,Monitor 4K,tecnología,5,311.6,2025-06-24,Barranquilla,Colombia
2651,,Agustín Díaz,dairo44@example.com,PROD-003,Teclado Mecánico,Accesorios,9,1088.03,2024-01-10,Barranquilla,Colombia
2340,67531,Andrés Juan Morales Barrios,magnoliasalazar@example.net,PROD-005,Silla de Oficina,Mobiliario,4,981.81,2024-03-12,Medellín,Colombia
2153,64882,Mauricio Antonio Sepúlveda,carlossaavedra@example.net,PROD-006,Libreta Inteligente,Oficina,6,239.28,2024-05-28,Cartagena,Colombia
2392,69572,Ever Andrés Durán Carrillo,guillermo82@example.net,PROD-003,Teclado Mecánico,Accesorios,9,238.56,2025-08-31,Cali,Colombia
2467,27323,Gilberto Yesid Reyes Vargas,elizabeth93@example.com,PROD-005,Silla de Oficina,Mobiliario,9,280.04,2023-11-17,Cartagena,Colombia
1421,11442,Manuel Arévalo Zapata,vhoyos@example.org,PROD-003,Teclado Mecánico,Accesorios,4,268.53,2025-09-07,Barranquilla,Colombia
1596,45803,Andrés Álvarez Martínez,guzmanelver@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 5 ,902.56,2024-03-20,Barranquilla,Colombia
2475,77565,Juan Iván Torres Velandia,luis49@example.net,PROD-003,Teclado Mecánico,Accesorios,4,797.15,2024-12-21,Cali,Colombia
1248,14081,Tatiana Zapata Rivera,ospinablanca@example.com,PROD-001,Laptop Pro,Tecnología,9,1257.97,2025-04-27,Cali,Colombia
1129,66257,Juan Arboleda,juliethmoreno@example.org,PROD-005,Silla de Oficina,Mobiliario,8,996.0,2025-06-26,Bogotá,Colombia
2583,57542,Gilma Diana Mesa,xmendoza@example.com,PROD-005,Silla de Oficina,mobiliario,7,135.06,2024-12-19,Barranquilla,Colombia
1173,40266,  Angie Elsa Quintero Zapata ,evalencia@example.org,PROD-001,Laptop Pro,tecnología,1,56.76,2025-01-02,Barranquilla,Colombia
2561,68315,Camilo González Arroyo,josenunez@example.net,PROD-001,Laptop Pro,Tecnología,3,1047.35,2023-11-02,Medellín,Colombia
1917,89818,Andrés Murillo Castellanos,maria08@example.org,PROD-006,Libreta Inteligente,Oficina,1,251.56,2025-01-19,Barranquilla,Colombia
2690,13958,Catalina Rosa Garzón Salazar,pramirez@example.net,PROD-006,Libreta Inteligente,Oficina,3,535.67,2024-05-11,Barranquilla,Colombia
3478,57644,  Antonio Reyes ,edier67@example.com,PROD-004,Monitor 4K,Tecnología,1,254.35,2025-07-03,Cali,Colombia
1400,44912,  Elkin Mora ,patinofernando@example.com,PROD-006,Libreta Inteligente,Oficina,2,1056.07,2024-05-23,Medellín,Colombia
2892,12853,Manuel Alfonso MuÃ±oz Jaramillo,bladimirmedina@example.net,PROD-002,Mouse Inalámbrico,Accesorios,6,1197.67,2023-10-19,Medellín,Colombia
3138,72501,Daniela Ortiz,cristian36@example.net,PROD-005,Silla de Oficina,Mobiliario,6,1141.95,2025-03-30,Cali,Colombia
3355,53185,Gloria Velandia Moreno,rvelasco@example.net,PROD-002,Mouse Inalámbrico,Accesorios,2,408.35,2025-01-02,Cartagena,Colombia
1305,10269,Tatiana Cortés,mejiayaneth@example.com,PROD-006,Libreta Inteligente,Oficina,5,$ 766.54,2025-01-29,Medellín,Colombia
1490,13975,Carmen Jenny Bernal,acaceres@example.com,PROD-005,Silla de Oficina,Mobiliario,6,987.42,2025-07-03,Cali,Colombia
1096,85956,Jenny Sofía Peña,tcastaneda@example.org,PROD-001,Laptop Pro,Tecnología, 10 ,918.95,2025-07-07,Medellín,Colombia
1229,74887,Dario José Mesa Suárez,rmena@example.org,PROD-003,Teclado Mecánico,Accesorios,1,182.79,2024-06-05,Bogota,Colombia
1595,80770,Fabián Jair Alfonso,elena70@example.com,PROD-006,Libreta Inteligente,Oficina,1,814.46,2024-12-24,Cartagena,Colombia
2054,66603,Alex Lozano,lorena18@example.org,PROD-004,Monitor 4K,Tecnología,1,973.7,26/04/2024,Cartagena,Colombia
1585,79120,Mauricio Javier Agudelo Rojas,ramirezana@example.org,PROD-003,Teclado Mecánico,Accesorios,9,517.77,2025-04-05,Medellín,Colombia
1637,95867,Diana Moreno Amaya,torreslucia@example.org,PROD-004,Monitor 4K,Tecnología,2,20.06,2024-03-04,Bogotá,Colombia
1496,21529,Andrés Bohórquez,fabiola79@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,768.29,2024-04-08,Bogotá,Colombia
1448,98414,Luz Castro Sánchez,angiesalas@example.org,PROD-006,Libreta Inteligente,Oficina,8,"1356,09",2023-12-25,Medellín,Colombia
1013,26687,Manuel Bonilla,prosero@example.org,PROD-005,Silla de Oficina,Mobiliario,7,1041.73,2025-07-10,Cali,Colombia
2402,26045,Elizabeth Cuéllar Rodríguez,ubohorquez@example.com,PROD-002,Mouse Inalámbrico,Accesorios,7,1499.23,2025-05-18,Cali,Colombia
2134,96023,María Martínez,valenciastella@example.net,PROD-006,Libreta Inteligente,Oficina, 6 ,1364.41,2024-06-17,MEDELLÍN,Colombia
1694,75819,Ãlvaro Francisco Pineda RamÃ­rez,qvelasquez@example.com,PROD-001,Laptop Pro,Tecnología,10,1289.15,2025-04-14,Medellín,Colombia
2030,79040,Jonathan Pabón Gutiérrez,rubielarodriguez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,1,403.0,2024-10-14,Cali,Colombia
2322,84680,Angélica Angarita Acosta,diana73@example.com,PROD-005,Silla de Oficina,Mobiliario,7,912.28,2025-09-10,Cali,Colombia
1328,83223,Lucía Carolina Reyes Durán,david12@example.org,PROD-005,Silla de Oficina,Mobiliario,5,1400.94,2024-05-13,Cartagena,Colombia
2063,45620,Beatriz Becerra Giraldo,marinaflorez@example.com,PROD-004,Monitor 4K,Tecnología,3,898.22,2024-03-10,Cartagena,Colombia
1598,20288,Juan Andrés Pacheco Parra,ariasangel@example.org,PROD-004,Monitor 4K,Tecnología,9,875.27,2024-10-03,Cartagena,Colombia
3062,31610,Leonel López,rtorres@example.org,PROD-002,Mouse Inalámbrico,Accesorios,4,888.87,2024-01-19,Bogotá,Colombia
1848,43510,Jesús Andrés Parra Gómez,veronicalara@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,"1462,46",2025-09-10,Bogotá,Colombia
3140,90985,Mercedes Sonia Sierra Pinto,jacqueline66@example.org,PROD-005,Silla de Oficina,Mobiliario,7,$ 811.32,2024-08-21,Cartagena,Colombia
2023,83453,Luz Beltrán,aramirez@example.com,PROD-005,Silla de Oficina,Mobiliario,10,477.05,2025-07-22,Bogotá,Colombia
2710,51155,Carlos Sandoval Suárez,diego79@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,615.66,2024-03-03,Cartagena,Colombia
3389,59211,Cristian Acosta Medina,mariarojas@example.net,PROD-002,Mouse Inalámbrico,Accesorios,5,1270.61,2025-09-11,Cali,Colombia
3261,61097,Alberto Núñez,lozanoruth@example.com,PROD-005,  Silla de Oficina ,Mobiliario,8,973.84,2025-02-08,Bogotá,Colombia
2126,25285,Ruth Guerrero,nguzman@example.net,PROD-002,  Mouse Inalámbrico ,Accesorios,10,626.59,2024-09-13,Cartagena,Colombia
2355,84876,Carlos Garcés,maicolgaleano@example.com,PROD-006,Libreta Inteligente,Oficina,1,555.41,15/08/2025,Bogotá,Colombia
3365,83734,Damaris Vásquez Pérez,wilmer78@example.com,PROD-003,Teclado Mecánico,Accesorios,1,529.13,2025-08-23,Cali,Colombia
3346,98313,Andrés Aguilar,felipe17@example.com,PROD-004,Monitor 4K,Tecnología, 6 ,840.68,2025-03-01,Medellín,Colombia
1651,22597,Segundo Martínez Montoya,mperez@example.org,PROD-005,Silla de Oficina,Mobiliario,4,359.44,2025-04-08,Cartagena,Colombia
3252,30083,Ana Lorena González,yesidmejia@example.org,PROD-003,Teclado Mecánico,Accesorios,1,286.9,16/04/2025,Bogotá,Colombia
1452,98158,Andrés Pérez,lauraramos@example.net,PROD-001,Laptop Pro,Tecnología,4,"1386,39",2024-12-01,Medellín,Colombia
3276,98018,Alicia María López,alejandraflorez@example.org,PROD-004,Monitor 4K,Tecnología,4,614.53,2024-09-13,Bogotá,Colombia
1344,45129,Darwin Jorge Cano,arrietawilmer@example.com,PROD-006,Libreta Inteligente,Oficina,3,420.49,2023-11-21,Cartagena,Colombia
3268,46702,María Martha Guevara,giraldogerman@example.net,PROD-004,Monitor 4K,Tecnología,7,1110.76,2025-01-08,Medellín,Colombia
3426,86230,María Cano Díaz,luis57@example.com,PROD-003,Teclado Mecánico,Accesorios,1,1385.16,2024-12-08,Cartagena,Colombia
2790,85649,Marlene Esther Vargas Rodríguez,adiaz@example.org,PROD-005,Silla de Oficina,Mobiliario,10,652.07,2025-04-02,Medellín,Colombia
2072,50638,Sandra Mercedes López,hagudelo@example.net,PROD-001,Laptop Pro,tecnología,3,1070.57,2025-08-31,Barranquilla,Colombia
3216,86222,Javier Herrera,cgarzon@example.com,PROD-005,Silla de Oficina,mobiliario,2,737.56,2025-03-26,Barranquilla,Colombia
1122,76814,Ana Juana Vargas Sierra,marquezalexander@example.net,PROD-003,Teclado Mecánico,accesorios,6,539.16,07-17-25,Bogotá,Colombia
2882,29436,Elvira María Díaz,felipe44@example.org,PROD-003,Teclado Mecánico,Accesorios,9,"606,44",2024-05-25,Medellín,Colombia
1713,48608,Gloria Rosario Hernández Quiroga,avilagustavo@example.com,PROD-006,Libreta Inteligente,Oficina,8,1402.43,2024-07-17,Medellín,Colombia
2229,35000,  Víctor Luis Bonilla ,luzmontes@example.net,PROD-004,Monitor 4K,Tecnología,3,646.77,2024-10-07,Cartagena,Colombia
3364,50675,Ramón Cruz Ríos,grojas@example.org,PROD-001,Laptop Pro,Tecnología,1,461.2,2024-04-27,Cartagena,Colombia
2712,98143,Edwar Rafael Polo Torres,xvalencia@example.net,PROD-002,  Mouse Inalámbrico ,Accesorios,10,1023.25,2024-07-15,Cali,Colombia
1974,52546,Esteban López,riostania@example.org,PROD-001,Laptop Pro,Tecnología,7,885.68,2024-03-26,Bogotá,Colombia
2155,33993,Fredy Ramírez,gonzalo02@example.net,PROD-004,Monitor 4K,Tecnología,7,532.36,2024-01-03,Medellín,Colombia
3330,50476,  Nelson Diego Gil ,yrivas@example.org,PROD-004,Monitor 4K,Tecnología,10,970.38,2024-08-06,Cali,Colombia
3430,34279,Willian Salazar García,daniel79@example.org,PROD-004,Monitor 4K,Tecnología,8,1498.99,2024-03-25,Barranquilla,Colombia
1615,21295,Carlos Rodríguez,mercedes12@example.org,PROD-006,Libreta Inteligente,Oficina,3,1074.8,2025-01-23,Cartagena,Colombia
2705,19105,Manuel Lozano,ortizantonio@example.com,PROD-004,Monitor 4K,Tecnología,9,980.22,2024-08-13,Medellín,Colombia
1576,86824,Alberto Valencia Aguirre,gladysmejia@example.com,PROD-001,Laptop Pro,Tecnología,1,852.83,2024-05-10,Cali,Colombia
1231,91489,Ángela Yenifer Andrade León,palaciosmargarita@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,377.83,2024-12-31,Cartagena,Colombia
2534,19612,Luis Jesús Castro,pereajesus@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,104.39,2025-02-25,Cali,Colombia
2411,12920,Luis Vanegas Ramírez,zsaavedra@example.org,PROD-004,Monitor 4K,Tecnología,9,57.14,2025-07-28,Medellín,Colombia
3491,11658,Diego Orozco,ftovar@example.org,PROD-005,Silla de Oficina,Mobiliario,5,320.63,2025-09-20,Medellín,Colombia
3312,CUST-27334,Fernando Jhon Rojas Daza,wrodriguez@example.org,PROD-001,Laptop Pro,Tecnología,7,1025.31,2025-06-20,Bogotá,Colombia
1722,99291,Jaime Restrepo,james78@example.org,PROD-005,Silla de Oficina,Mobiliario,7,599.19,2025-01-14,Cali,Colombia
1955, 44402 ,Milena Cecilia Perea Sarmiento,jose24@example.net,PROD-005,Silla de Oficina,Mobiliario,7,111.42,2025-07-22,Cali,Colombia
2005,64921,Héctor Hernández Mora,william02@example.net,PROD-005,Silla de Oficina,Mobiliario,6,332.88,2025-08-09,Cartagena,Colombia
2916,46650,Ana Eliana Sánchez,fidelcamargo@example.org,PROD-006,  Libreta Inteligente ,Oficina,4,58.71,07/09/2025,Cali,Colombia
3272,18819,Jesús José Flórez Serna,judith77@example.org,PROD-004,Monitor 4K,Tecnología,9,1050.17,2023-12-30,Cali,Colombia
2300,11440,Piedad Álvarez Parra,ines64@example.com,PROD-006,Libreta Inteligente,Oficina,4,1372.92,2025-02-02,Barranquilla,Colombia
2305,72237,Carlos Henry Martínez,djimenez@example.com,PROD-006,Libreta Inteligente,Oficina,5,831.65,2024-05-19,Cali,Colombia
1286,55832,Camilo Hernando Castellanos Bohórquez,hgarcia@example.net,PROD-002,Mouse Inalámbrico,Accesorios,9,939.65,2023-11-13,Bogotá,Colombia
3332,32967,Sandra María Velasco,elenamena@example.com,PROD-004,Monitor 4K,Tecnología,9,362.12,2023-10-17,Barranquilla,Colombia
2924,CUST-75411,Nelcy Paula Padilla Gómez,andreapalacios@example.net,PROD-004,Monitor 4K,Tecnología,8,1466.92,2024-06-14,Medellín,Colombia
2485,84723,Martha Elizabeth Jiménez Moreno,francyaguilar@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,1447.65,2024-05-04,Barranquilla,Colombia
2207,34154,José Narváez,diego41@example.com,PROD-002,Mouse Inalámbrico,Accesorios,5,1330.23,2024-06-29,Cali,Colombia
2144,14265,  Anderson González Granados ,javierduran@example.org,PROD-001,Laptop Pro,Tecnología,10,1130.32,2024-03-06,Barranquilla,Colombia
2183,51142,Tatiana Beatriz Amaya Valencia,paulaflorez@example.com,PROD-002,Mouse Inalámbrico,Accesorios,6,938.37,2025-07-22,Bogotá,Colombia
2784,85300,Luz Lucía Castro,alejandraerazo@example.net,PROD-004,Monitor 4K,tecnología,7,173.04,2023-10-09,Barranquilla,Colombia
1807,99005,Deisy Elena Riascos,rgonzalez@example.com,PROD-006,Libreta Inteligente,Oficina,1,950.75,2023-11-02,Medellín,Colombia
1565,17945,Carlos Sierra,angelaherrera@example.net,PROD-005,  Silla de Oficina ,Mobiliario,1,1324.06,2025-08-15,Bogotá,Colombia
1734,73503,Mary Prieto,rgonzalez@example.net,PROD-006,Libreta Inteligente,Oficina,3,138.39,2025-07-04,Barranquilla,Colombia
1391,26166,Dora Elena Giraldo García,rodriguezvalentina@example.org,PROD-001,  Laptop Pro ,Tecnología,1,491.0,2023-12-13,Cali,Colombia
2717,76297,Carolina Lozano,bernaladriana@example.org,PROD-005,Silla de Oficina,Mobiliario,8,"1415,85",2024-04-29,Cali,Colombia
2658,,Margarita Mejía Castillo,mariacastro@example.org,PROD-005,  Silla de Oficina ,Mobiliario,5,$ 1038.82,2024-08-23,Medellín,Colombia
2515,51761,  Liliana Marcela León García ,dvargas@example.net,PROD-005,Silla de Oficina,Mobiliario,5,1228.31,2025-06-20,Barranquilla,Colombia
1795,57740,Dayana Silvia González Campo,betancuroscar@example.com,PROD-004,Monitor 4K,Tecnología,3,1152.78,2024-05-24,Medellín,Colombia
2055,14715,Marina Gaviria,amayaalfonso@example.com,PROD-004,Monitor 4K,Tecnología,1,554.45,2024-01-21,Bogotá,Colombia
1446,18658,Alberto Edwin Santos,cardenasnestor@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 1 ,25.12,2025-05-12,BOGOTÁ,Colombia
2109,13074,Carolina Stella Giraldo Barrera,enriquelopez@example.net,PROD-001,  Laptop Pro ,Tecnología,3,224.52,2023-10-12,Barranquilla,Colombia
1652,48686,Cecilia Karen Daza,roacesar@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,938.87,11-25-24,Barranquilla,Colombia
1273,90507,Liceth Sánchez Mendoza,eduardo58@example.com,PROD-001,Laptop Pro,Tecnología,5,451.58,2025-08-02,Cartagena,Colombia
2662,77306,Camilo Augusto Parada Correa,posorio@example.org,PROD-004,  Monitor 4K ,Tecnología,2,1497.39,2025-01-22,Cali,Colombia
3432,75724,Camila Martínez Mejía,mosqueraandres@example.com,PROD-001,Laptop Pro,tecnología,7,1433.61,08-09-25,Barranquilla,Colombia
1982,14653,Edgar Muñoz Ortega,qmunoz@example.net,PROD-003,Teclado Mecánico,Accesorios,1,162.0,2024-07-31,Cartagena,Colombia
1128,24966,Ana Tatiana Castro Monroy,imorales@example.com,PROD-001,Laptop Pro,Tecnología, 7 ,"161,05",2025-09-10,Bogotá,Colombia
2046,82866,Luz Rivas Herrera,henaoluz@example.net,PROD-004,Monitor 4K,Tecnología,4,431.28,2025-07-17,Cali,Colombia
3326,12746,Marlon Carlos Valencia,tatianaolaya@example.com,PROD-001,Laptop Pro,Tecnología,4,605.64,2024-04-08,Bogotá,Colombia
3023,14450,Alexander López Aguirre,correadiana@example.org,PROD-002,Mouse Inalámbrico,Accesorios,8,"191,06",2025-02-27,Barranquilla,Colombia
2162,46658,Jorge Carvajal,mauricio78@example.net,PROD-004,  Monitor 4K ,Tecnología,8,758.45,2025-03-08,Bogotá,Colombia
2256,46206,Marcela Nieto,william66@example.com,PROD-005,Silla de Oficina,Mobiliario,7,744.58,2023-10-14,Bogotá,Colombia
3340,30444,Luis Rodríguez Lara,maria95@example.com,PROD-002,Mouse Inalámbrico,Accesorios,6,845.77,2025-03-28,Barranquilla,Colombia
1211, 83166 ,Patricia Cristina Quintero,andradejulian@example.org,PROD-006,Libreta Inteligente,Oficina,7,$ 1251.9,2024-06-06,Cali,Colombia
3235,86628,Luis Sneider Rojas,alejandrocardona@example.org,PROD-005,Silla de Oficina,Mobiliario,9,$ 696.63,2025-09-03,Cartagena,Colombia
1717,25209,Rocío Alba Sánchez Velásquez,humbertovelez@example.org,PROD-005,Silla de Oficina,Mobiliario,5,215.15,2024-08-03,Bogotá,Colombia
2473,68711,Yineth Ruiz Andrade,maria59@example.net,PROD-002,Mouse Inalámbrico,Accesorios,5,188.42,2024-06-18,Cali,Colombia
2449,96315,Marina Marta Navarro Cruz,anyiandrade@example.net,PROD-003,Teclado Mecánico,Accesorios,10,769.57,2025-05-09,Barranquilla,Colombia
1916,29118,Lady Posada,ymorales@example.com,PROD-001,Laptop Pro,Tecnología,7,140.68,2023-11-24,Barranquilla,Colombia
1796,25821,Yeison Vergara Valencia,adrianmartinez@example.com,PROD-001,Laptop Pro,Tecnología,7,"825,94",2025-06-05,Medellín,Colombia
2987,35330,Ferney Restrepo Serrano,tgonzalez@example.net,PROD-003,Teclado Mecánico,Accesorios,9,173.17,2024-09-05,Cartagena,Colombia
1641,44145,Edwin Medina,mariaherrera@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 7 ,694.81,2024-01-25,Medellín,Colombia
3170,52310,César Arenas Pérez,dairolopez@example.com,PROD-006,Libreta Inteligente,Oficina,1,739.68,2024-01-24,Barranquilla,Colombia
1102,16720,Tatiana Enith Moreno Arévalo,ztorres@example.net,PROD-004,Monitor 4K,Tecnología,9,202.94,2025-04-22,Cali,Colombia
2394,39287,María Restrepo García,ruizalcira@example.org,PROD-001,Laptop Pro,Tecnología,1,487.87,2024-10-17,Medellín,Colombia
1135,72247,Ana Naranjo Pabón,wrueda@example.com,PROD-001,Laptop Pro,Tecnología,4,841.22,2024-01-16,Barranquilla,Colombia
2182,31953,Cecilia Contreras Rincón,agustin97@example.com,PROD-002,  Mouse Inalámbrico ,Accesorios,4,1135.96,2025-06-18,BOGOTÁ,Colombia
2403,72942,Margarita Ana Carrillo,johanaposada@example.org,PROD-006,Libreta Inteligente,Oficina,5,933.57,2025-05-20,Cartagena,Colombia
3297,57813,Carlos González,castrillonandres@example.org,PROD-004,Monitor 4K,Tecnología,10,979.28,2024-03-28,Barranquilla,Colombia
2661,73437,Marco Edgar Sánchez,cardonacarlos@example.com,PROD-006,Libreta Inteligente,Oficina,6,758.66,2023-10-20,Medellín,Colombia
3199,60135,Martha Bedoya Rengifo,gallegosofia@example.com,PROD-003,Teclado Mecánico,Accesorios,10,360.92,2024-01-06,Cali,Colombia
3462,48534,Mauricio Isaac Zapata García,marlenyluna@example.org,PROD-002,Mouse Inalámbrico,Accesorios,7,1053.73,2025-09-25,Barranquilla,Colombia
1175,15294,Elsa Londoño Ramírez,nidiamontenegro@example.com,PROD-003,Teclado Mecánico,Accesorios,10,1410.51,2023-12-09,Bogotá,Colombia
1418,27755,Emiro Óscar Meneses Sánchez,mloaiza@example.com,PROD-005,Silla de Oficina,Mobiliario,7,390.35,2024-09-18,Bogotá,Colombia
3299,23157,Maritza Benavides,hmercado@example.com,PROD-006,  Libreta Inteligente ,Oficina,5,1289.57,2025-04-18,Cartagena,Colombia
3408,83576,Efrain Lozano Guevara,antonio51@example.com,PROD-004,Monitor 4K,Tecnología,6,"1047,08",2025-06-09,Barranquilla,Colombia
2017,41162,Luz Gloria Beltrán,maria84@example.org,PROD-005,Silla de Oficina,Mobiliario,9,578.42,2023-11-19,Barranquilla,Colombia
1333,49089,Laura Xiomara Jaramillo,jrodriguez@example.com,PROD-004,Monitor 4K,Tecnología,6,"880,84",2025-05-27,Barranquilla,Colombia
3316,86552,Elizabeth Rueda Arango,jessicamena@example.net,PROD-001,Laptop Pro,Tecnología,6,150.67,2025-04-26,Barranquilla,Colombia
1699,92665,Vanessa Torres Vera,patriciavalencia@example.net,PROD-003,  Teclado Mecánico ,Accesorios,2,520.78,2023-10-08,Medellín,Colombia
2577,61960,Sonia León Muñoz,herreraligia@example.net,PROD-004,Monitor 4K,Tecnología,4,962.51,2024-03-23,Cali,Colombia
3209,28567,Elvira Nancy Luna Riascos,luisguerra@example.com,PROD-006,Libreta Inteligente,Oficina,2,781.63,2024-03-19,Medellín,Colombia
1568,29921,Camilo Rodríguez Jaimes,jairogarzon@example.org,PROD-004,Monitor 4K,Tecnología,10,140.16,2025-02-03,Bogota,Colombia
3200,43944,Pilar María Ramírez Díaz,marcelamunoz@example.com,PROD-002,Mouse Inalámbrico,Accesorios,2,263.23,2024-09-24,Cartagena,Colombia
2677,27379,  Manuel Ortiz Salazar ,bsanchez@example.com,PROD-004,Monitor 4K,tecnología,5,800.31,2024-09-26,Bogotá,Colombia
3104,96409,Francy Pinto Morales,qcardona@example.org,PROD-002,Mouse Inalámbrico,Accesorios,7,501.25,2025-04-14,Barranquilla,Colombia
2776,93856,Fredy Sánchez,angelfajardo@example.org,PROD-001,Laptop Pro,Tecnología,3,1448.74,2023-11-06,Barranquilla,Colombia
2624,26271,  Ángel Bravo González ,angulocristian@example.com,PROD-001,Laptop Pro,Tecnología,1,604.31,2025-02-10,Bogotá,Colombia
2570,14075,Jorge López Suárez,flozano@example.org,PROD-003,  Teclado Mecánico ,accesorios,6,1362.66,2023-12-11,Cartagena,Colombia
2983,10953,Carmen Díaz,moralesjose@example.net,PROD-002,Mouse Inalámbrico,Accesorios,4,925.69,2024-12-09,Barranquilla,Colombia
2788,16201,David García,osalcedo@example.org,PROD-003,Teclado Mecánico,Accesorios,8,715.51,2024-07-03,Medellín,Colombia
1193,76860,Andrea Nancy Reyes,navarrohernan@example.com,PROD-004,Monitor 4K,Tecnología,8,539.07,2023-12-13,Bogotá,Colombia
